idx,name,caption,method,crop_w,crop_h,box_px,feed,parsed,iou,gate,sr_ms,vlm_ms,raw
49,0000316_01801_d_0000528,The red van parks near the building entrance.,swin2sr,400,400,122.4,1024,1,0.777,1,1414.6,661.0,13 36 46 61
50,0000103_04513_d_0000034,The white car drives on the street.,native,400,400,198.9,1024,1,0.8426,1,0.0,304.5,38 26 64 76
50,0000103_04513_d_0000034,The white car drives on the street.,bicubic,400,400,198.9,1024,1,0.963,1,0.0,650.4,38 26 63 77
50,0000103_04513_d_0000034,The white car drives on the street.,lanczos,400,400,198.9,1024,1,0.963,1,0.0,648.4,38 26 63 77
50,0000103_04513_d_0000034,The white car drives on the street.,swin2sr,400,400,198.9,1024,1,0.963,1,1390.4,659.3,38 26 63 76
51,0000271_00201_d_0000375,The red vehicles in the image.,native,400,400,61.2,1024,1,0.75,1,0.0,309.5,45 44 57 60
51,0000271_00201_d_0000375,The red vehicles in the image.,bicubic,400,400,61.2,1024,1,0.75,1,0.0,655.0,45 44 57 60
51,0000271_00201_d_0000375,The red vehicles in the image.,lanczos,400,400,61.2,1024,1,0.75,1,0.0,658.8,45 44 57 60
51,0000271_00201_d_0000375,The red vehicles in the image.,swin2sr,400,400,61.2,1024,1,0.75,1,1384.7,648.2,45 44 57 60
52,0000360_06665_d_0000747,The cyclist in bright clothing riding down the middle of the street.,native,400,400,61.2,1024,1,0.7273,1,0.0,312.0,47 39 53 59
52,0000360_06665_d_0000747,The cyclist in bright clothing riding down the middle of the street.,bicubic,400,400,61.2,1024,1,0.7273,1,0.0,649.7,46 39 54 59
52,0000360_06665_d_0000747,The cyclist in bright clothing riding down the middle of the street.,lanczos,400,400,61.2,1024,1,0.6,1,0.0,648.0,46 39 53 54
52,0000360_06665_d_0000747,The cyclist in bright clothing riding down the middle of the street.,swin2sr,400,400,61.2,1024,1,0.6,1,1490.9,663.3,46 39 54 54
53,0000330_01001_d_0000805,The red cars park on the right side of the street.,native,400,400,204.0,1024,1,0.9333,1,0.0,310.3,48 52 98 85
53,0000330_01001_d_0000805,The red cars park on the right side of the street.,bicubic,400,400,204.0,1024,1,0.9444,1,0.0,666.4,48 51 99 85
53,0000330_01001_d_0000805,The red cars park on the right side of the street.,lanczos,400,400,204.0,1024,1,0.9444,1,0.0,661.7,48 51 99 84
53,0000330_01001_d_0000805,The red cars park on the right side of the street.,swin2sr,400,400,204.0,1024,1,0.9444,1,1461.3,655.0,48 51 99 84
54,0000295_00600_d_0000024,The pedestrian bridges spanning across the street.,native,400,400,15.3,1024,1,0.0,0,0.0,318.1,37 47 48 57
54,0000295_00600_d_0000024,The pedestrian bridges spanning across the street.,bicubic,400,400,15.3,1024,1,0.0,0,0.0,679.8,0 43 34 51
54,0000295_00600_d_0000024,The pedestrian bridges spanning across the street.,lanczos,400,400,15.3,1024,1,0.0,0,0.0,638.6,0 44 34 50
54,0000295_00600_d_0000024,The pedestrian bridges spanning across the street.,swin2sr,400,400,15.3,1024,1,0.0,0,1399.6,637.4,0 42 33 51
55,0000280_01401_d_0000619,The blue cars park on both sides of the street.,native,400,400,122.4,1024,1,0.9412,1,0.0,322.3,35 37 64 69
55,0000280_01401_d_0000619,The blue cars park on both sides of the street.,bicubic,400,400,122.4,1024,1,1.0,1,0.0,656.6,35 38 64 70
55,0000280_01401_d_0000619,The blue cars park on both sides of the street.,lanczos,400,400,122.4,1024,1,1.0,1,0.0,651.8,35 38 64 69
55,0000280_01401_d_0000619,The blue cars park on both sides of the street.,swin2sr,400,400,122.4,1024,1,1.0,1,1395.0,644.8,35 38 64 69
56,0000280_00201_d_0000613,The green vehicles near the buildings.,native,400,400,76.5,1024,1,0.7407,1,0.0,307.7,49 41 64 61
56,0000280_00201_d_0000613,The green vehicles near the buildings.,bicubic,400,400,76.5,1024,1,1.0,1,0.0,662.1,49 40 65 60
56,0000280_00201_d_0000613,The green vehicles near the buildings.,lanczos,400,400,76.5,1024,1,1.0,1,0.0,650.8,49 40 65 60
56,0000280_00201_d_0000613,The green vehicles near the buildings.,swin2sr,400,400,76.5,1024,1,1.0,1,1389.4,650.0,49 40 65 60
57,0000333_02745_d_0000015,The black cars travel in both directions along the main road.,native,400,400,45.9,1024,1,0.8571,1,0.0,324.9,47 44 52 57
57,0000333_02745_d_0000015,The black cars travel in both directions along the main road.,bicubic,400,400,45.9,1024,1,0.8571,1,0.0,639.1,47 44 52 57
57,0000333_02745_d_0000015,The black cars travel in both directions along the main road.,lanczos,400,400,45.9,1024,1,0.8571,1,0.0,655.7,47 44 52 57
57,0000333_02745_d_0000015,The black cars travel in both directions along the main road.,swin2sr,400,400,45.9,1024,1,1.0,1,1361.2,656.3,47 44 52 56
58,0000289_06401_d_0000843,The white cars parked along the sides of the road.,native,400,400,45.9,1024,1,0.8571,1,0.0,309.3,44 44 56 57
58,0000289_06401_d_0000843,The white cars parked along the sides of the road.,bicubic,400,400,45.9,1024,1,0.8571,1,0.0,653.9,44 45 56 57
58,0000289_06401_d_0000843,The white cars parked along the sides of the road.,lanczos,400,400,45.9,1024,1,0.8571,1,0.0,665.0,44 45 56 57
58,0000289_06401_d_0000843,The white cars parked along the sides of the road.,swin2sr,400,400,45.9,1024,1,1.0,1,1406.9,649.4,44 44 56 56
59,0000330_01201_d_0000806,The black vans are parked along the side of the street.,native,400,400,163.2,1024,1,0.0,0,0.0,315.1,13 25 32 38
59,0000330_01201_d_0000806,The black vans are parked along the side of the street.,bicubic,400,400,163.2,1024,1,0.9,1,0.0,654.7,29 41 71 58
59,0000330_01201_d_0000806,The black vans are parked along the side of the street.,lanczos,400,400,163.2,1024,1,0.9,1,0.0,659.6,29 41 71 58
59,0000330_01201_d_0000806,The black vans are parked along the side of the street.,swin2sr,400,400,163.2,1024,1,0.8,1,1397.3,661.7,29 42 71 58
60,0000194_00998_d_0000124,The white vehicles on the road.,native,400,400,54.0,1024,1,0.8333,1,0.0,317.6,46 53 54 69
60,0000194_00998_d_0000124,The white vehicles on the road.,bicubic,400,400,54.0,1024,1,0.8333,1,0.0,656.1,46 53 55 69
60,0000194_00998_d_0000124,The white vehicles on the road.,lanczos,400,400,54.0,1024,1,0.9091,1,0.0,656.6,46 53 55 68
60,0000194_00998_d_0000124,The white vehicles on the road.,swin2sr,400,400,54.0,1024,1,0.9091,1,1365.6,670.2,46 53 55 68
61,0000244_03000_d_0000007,The white van is parked near the buildings on the right side.,native,400,400,48.0,1024,1,0.6,1,0.0,319.2,44 73 55 79
61,0000244_03000_d_0000007,The white van is parked near the buildings on the right side.,bicubic,400,400,48.0,1024,1,1.0,1,0.0,662.5,44 71 56 77
61,0000244_03000_d_0000007,The white van is parked near the buildings on the right side.,lanczos,400,400,48.0,1024,1,1.0,1,0.0,642.0,44 71 56 77
61,0000244_03000_d_0000007,The white van is parked near the buildings on the right side.,swin2sr,400,400,48.0,1024,1,1.0,1,1356.3,664.3,44 71 56 77
62,0000242_01139_d_0000006,The white cars park on both sides of the main road in a line.,native,400,400,21.6,1024,1,0.4444,1,0.0,319.5,47 47 54 55
62,0000242_01139_d_0000006,The white cars park on both sides of the main road in a line.,bicubic,400,400,21.6,1024,1,0.0,0,0.0,639.8,87 64 94 71
62,0000242_01139_d_0000006,The white cars park on both sides of the main road in a line.,lanczos,400,400,21.6,1024,1,0.0,0,0.0,642.4,87 64 94 71
62,0000242_01139_d_0000006,The white cars park on both sides of the main road in a line.,swin2sr,400,400,21.6,1024,1,0.0,0,1348.8,663.5,86 64 93 71
63,0000086_01084_d_0000003,The green-clad pedestrians are on the right side of the image.,native,400,400,54.0,1024,1,0.0,0,0.0,327.4,94 51 98 60
63,0000086_01084_d_0000003,The green-clad pedestrians are on the right side of the image.,bicubic,400,400,54.0,1024,1,1.0,1,0.0,647.0,47 43 52 57
63,0000086_01084_d_0000003,The green-clad pedestrians are on the right side of the image.,lanczos,400,400,54.0,1024,1,0.0,0,0.0,641.2,92 65 99 82
63,0000086_01084_d_0000003,The green-clad pedestrians are on the right side of the image.,swin2sr,400,400,54.0,1024,1,0.0,0,1348.6,642.1,91 64 99 82
64,0000086_01954_d_0000005,The people in red are actively engaged on the courts.,native,400,400,48.6,1024,1,0.0,0,0.0,314.4,36 19 40 33
64,0000086_01954_d_0000005,The people in red are actively engaged on the courts.,bicubic,400,400,48.6,1024,1,0.0,0,0.0,687.3,71 31 78 41
64,0000086_01954_d_0000005,The people in red are actively engaged on the courts.,lanczos,400,400,48.6,1024,1,0.0,0,0.0,663.8,71 31 78 41
64,0000086_01954_d_0000005,The people in red are actively engaged on the courts.,swin2sr,400,400,48.6,1024,1,0.75,1,1439.5,655.0,48 42 52 57
65,0000291_00601_d_0000871,The white buses are near the crosswalks.,native,400,400,84.1,1024,1,0.9167,1,0.0,322.8,40 39 60 62
65,0000291_00601_d_0000871,The white buses are near the crosswalks.,bicubic,400,400,84.1,1024,1,0.9167,1,0.0,668.6,41 39 61 62
65,0000291_00601_d_0000871,The white buses are near the crosswalks.,lanczos,400,400,84.1,1024,1,0.9167,1,0.0,650.7,41 39 61 62
65,0000291_00601_d_0000871,The white buses are near the crosswalks.,swin2sr,400,400,84.1,1024,1,1.0,1,1428.3,693.6,41 39 61 61
66,0000277_04601_d_0000561,The red tricycles near the intersection.,native,400,400,68.0,1024,1,0.0,0,0.0,333.3,71 27 81 38
66,0000277_04601_d_0000561,The red tricycles near the intersection.,bicubic,400,400,68.0,1024,1,0.0,0,0.0,648.1,71 27 81 39
66,0000277_04601_d_0000561,The red tricycles near the intersection.,lanczos,400,400,68.0,1024,1,0.0,0,0.0,650.3,71 27 81 39
66,0000277_04601_d_0000561,The red tricycles near the intersection.,swin2sr,400,400,68.0,1024,1,0.0,0,1366.4,661.4,71 27 81 39
67,0000086_01443_d_0000004,The red pedestrians are actively engaged in activities on the courts in the nearest part of the image.,native,400,400,64.8,1024,1,0.0,0,0.0,312.5,58 16 60 27
67,0000086_01443_d_0000004,The red pedestrians are actively engaged in activities on the courts in the nearest part of the image.,bicubic,400,400,64.8,1024,1,0.48,1,0.0,678.4,50 42 53 59
67,0000086_01443_d_0000004,The red pedestrians are actively engaged in activities on the courts in the nearest part of the image.,lanczos,400,400,64.8,1024,1,0.9231,1,0.0,644.7,48 42 53 59
67,0000086_01443_d_0000004,The red pedestrians are actively engaged in activities on the courts in the nearest part of the image.,swin2sr,400,400,64.8,1024,1,0.0,0,1405.7,660.3,60 16 66 28
68,0000116_01059_d_0000085,The white vans are running on  the road.,native,400,400,91.8,1024,1,0.8333,1,0.0,313.9,44 76 58 98
68,0000116_01059_d_0000085,The white vans are running on  the road.,bicubic,400,400,91.8,1024,1,0.7456,1,0.0,647.8,44 75 58 100
68,0000116_01059_d_0000085,The white vans are running on  the road.,lanczos,400,400,91.8,1024,1,0.7456,1,0.0,683.0,44 75 58 100
68,0000116_01059_d_0000085,The white vans are running on  the road.,swin2sr,400,400,91.8,1024,1,0.787,1,1302.9,625.9,45 75 58 98
69,0000283_00401_d_0000676,The black car in the middle of the image.,native,400,400,134.4,1024,1,1.0,1,0.0,304.7,35 42 68 57
69,0000283_00401_d_0000676,The black car in the middle of the image.,bicubic,400,400,134.4,1024,1,1.0,1,0.0,630.2,34 42 68 57
69,0000283_00401_d_0000676,The black car in the middle of the image.,lanczos,400,400,134.4,1024,1,1.0,1,0.0,652.7,34 42 68 57
69,0000283_00401_d_0000676,The black car in the middle of the image.,swin2sr,400,400,134.4,1024,1,0.8333,1,1481.2,646.8,34 42 68 56
70,0000276_03001_d_0000522,The red trucks are in the middle lanes approaching the toll plaza.,native,400,400,91.8,1024,1,0.7059,1,0.0,336.7,42 39 55 63
70,0000276_03001_d_0000522,The red trucks are in the middle lanes approaching the toll plaza.,bicubic,400,400,91.8,1024,1,0.8462,1,0.0,644.5,42 40 56 63
70,0000276_03001_d_0000522,The red trucks are in the middle lanes approaching the toll plaza.,lanczos,400,400,91.8,1024,1,0.8462,1,0.0,670.6,42 40 56 63
70,0000276_03001_d_0000522,The red trucks are in the middle lanes approaching the toll plaza.,swin2sr,400,400,91.8,1024,1,0.8462,1,1492.5,666.8,42 40 56 63
71,0000333_00001_d_0000001,The red cars in the image.,native,400,400,40.8,1024,1,0.75,1,0.0,317.3,46 46 56 52
71,0000333_00001_d_0000001,The red cars in the image.,bicubic,400,400,40.8,1024,1,0.75,1,0.0,671.1,46 46 56 52
71,0000333_00001_d_0000001,The red cars in the image.,lanczos,400,400,40.8,1024,1,0.75,1,0.0,678.0,46 46 56 53
71,0000333_00001_d_0000001,The red cars in the image.,swin2sr,400,400,40.8,1024,1,0.75,1,1460.1,684.0,46 46 56 53
72,0000271_05001_d_0000397,The white vans are driving on the main road.,native,400,400,76.5,1024,1,0.9091,1,0.0,321.0,43 40 56 61
72,0000271_05001_d_0000397,The white vans are driving on the main road.,bicubic,400,400,76.5,1024,1,0.9091,1,0.0,662.4,43 40 56 61
72,0000271_05001_d_0000397,The white vans are driving on the main road.,lanczos,400,400,76.5,1024,1,0.9091,1,0.0,703.3,42 40 56 61
72,0000271_05001_d_0000397,The white vans are driving on the main road.,swin2sr,400,400,76.5,1024,1,1.0,1,1449.9,664.1,43 40 56 60
73,0000276_05801_d_0000536,The red truck is located near the top center of the image.,native,400,400,27.2,1024,1,0.5,1,0.0,305.5,49 7 52 12
73,0000276_05801_d_0000536,The red truck is located near the top center of the image.,bicubic,400,400,27.2,1024,1,1.0,1,0.0,642.9,48 8 53 12
73,0000276_05801_d_0000536,The red truck is located near the top center of the image.,lanczos,400,400,27.2,1024,1,1.0,1,0.0,651.9,48 8 53 12
73,0000276_05801_d_0000536,The red truck is located near the top center of the image.,swin2sr,400,400,27.2,1024,1,0.6667,1,1405.6,618.1,48 8 54 13
74,0000280_02601_d_0000625,The yellow cars park on the right side of the street.,native,400,400,54.4,1024,1,0.6522,1,0.0,315.0,47 45 58 56
74,0000280_02601_d_0000625,The yellow cars park on the right side of the street.,bicubic,400,400,54.4,1024,1,0.8333,1,0.0,643.4,44 45 58 56
74,0000280_02601_d_0000625,The yellow cars park on the right side of the street.,lanczos,400,400,54.4,1024,1,0.8333,1,0.0,643.8,44 45 58 56
74,0000280_02601_d_0000625,The yellow cars park on the right side of the street.,swin2sr,400,400,54.4,1024,1,0.8333,1,1351.2,645.3,43 45 58 56
75,0000345_07057_d_0000345,The green vehicles near the intersection.,native,400,400,54.4,1024,1,1.0,1,0.0,314.6,37 44 51 55
75,0000345_07057_d_0000345,The green vehicles near the intersection.,bicubic,400,400,54.4,1024,1,1.0,1,0.0,641.0,37 44 51 56
75,0000345_07057_d_0000345,The green vehicles near the intersection.,lanczos,400,400,54.4,1024,1,1.0,1,0.0,641.1,37 44 51 56
75,0000345_07057_d_0000345,The green vehicles near the intersection.,swin2sr,400,400,54.4,1024,1,1.0,1,1368.5,648.5,37 44 51 55
76,0000289_05401_d_0000838,The black cars park on the left side of the street.,native,400,400,130.0,1024,1,0.0,0,0.0,307.1,11 19 21 30
76,0000289_05401_d_0000838,The black cars park on the left side of the street.,bicubic,400,400,130.0,1024,1,0.8136,1,0.0,646.1,38 35 60 67
76,0000289_05401_d_0000838,The black cars park on the left side of the street.,lanczos,400,400,130.0,1024,1,0.8571,1,0.0,652.2,38 34 60 67
76,0000289_05401_d_0000838,The black cars park on the left side of the street.,swin2sr,400,400,130.0,1024,1,0.8571,1,1375.1,640.8,38 34 60 67
77,0000291_01601_d_0000876,The white vans are present in the scene.,native,400,400,136.0,1024,1,1.0,1,0.0,288.9,0 35 33 65
77,0000291_01601_d_0000876,The white vans are present in the scene.,bicubic,400,400,136.0,1024,1,0.9375,1,0.0,619.1,0 34 33 65
77,0000291_01601_d_0000876,The white vans are present in the scene.,lanczos,400,400,136.0,1024,1,0.9375,1,0.0,632.2,0 34 33 65
77,0000291_01601_d_0000876,The white vans are present in the scene.,swin2sr,400,400,136.0,1024,1,0.9375,1,1402.4,624.5,0 34 33 65
78,0000193_02606_d_0000117,The pedestrians in the image.,native,400,400,32.4,1024,1,0.4167,1,0.0,304.6,48 68 51 75
78,0000193_02606_d_0000117,The pedestrians in the image.,bicubic,400,400,32.4,1024,1,0.0,0,0.0,645.8,66 82 69 89
78,0000193_02606_d_0000117,The pedestrians in the image.,lanczos,400,400,32.4,1024,1,0.0,0,0.0,647.4,66 82 69 90
78,0000193_02606_d_0000117,The pedestrians in the image.,swin2sr,400,400,32.4,1024,1,0.4167,1,1376.2,649.2,47 67 51 74
79,0000280_01201_d_0000618,The blue cars park along the sides of the road.,native,400,400,68.9,1024,1,1.0,1,0.0,311.2,41 41 58 59
79,0000280_01201_d_0000618,The blue cars park along the sides of the road.,bicubic,400,400,68.9,1024,1,1.0,1,0.0,648.4,40 41 58 59
79,0000280_01201_d_0000618,The blue cars park along the sides of the road.,lanczos,400,400,68.9,1024,1,1.0,1,0.0,646.1,40 41 58 59
79,0000280_01201_d_0000618,The blue cars park along the sides of the road.,swin2sr,400,400,68.9,1024,1,1.0,1,1379.9,639.8,40 41 57 59
80,0000313_06401_d_0000468,The red cars on the street.,native,400,400,13.6,1024,1,0.0,0,0.0,307.8,32 90 36 96
80,0000313_06401_d_0000468,The red cars on the street.,bicubic,400,400,13.6,1024,1,0.0,0,0.0,645.8,41 52 44 55
80,0000313_06401_d_0000468,The red cars on the street.,lanczos,400,400,13.6,1024,1,0.0,0,0.0,645.5,41 52 44 55
80,0000313_06401_d_0000468,The red cars on the street.,swin2sr,400,400,13.6,1024,1,0.0,0,1368.3,646.8,41 52 44 55
81,0000276_06001_d_0000537,The red truck drives along the road.,native,400,400,45.9,1024,1,1.0,1,0.0,312.2,46 19 53 30
81,0000276_06001_d_0000537,The red truck drives along the road.,bicubic,400,400,45.9,1024,1,1.0,1,0.0,658.9,46 19 53 30
81,0000276_06001_d_0000537,The red truck drives along the road.,lanczos,400,400,45.9,1024,1,1.0,1,0.0,648.0,46 19 53 30
81,0000276_06001_d_0000537,The red truck drives along the road.,swin2sr,400,400,45.9,1024,1,1.0,1,1372.0,649.4,46 19 53 30
82,0000276_02401_d_0000519,The blue trucks travel on the right side of the road.,native,400,400,30.6,1024,1,1.0,1,0.0,307.7,48 40 53 47
82,0000276_02401_d_0000519,The blue trucks travel on the right side of the road.,bicubic,400,400,30.6,1024,1,1.0,1,0.0,653.5,48 40 53 48
82,0000276_02401_d_0000519,The blue trucks travel on the right side of the road.,lanczos,400,400,30.6,1024,1,1.0,1,0.0,644.6,48 40 53 48
82,0000276_02401_d_0000519,The blue trucks travel on the right side of the road.,swin2sr,400,400,30.6,1024,1,0.8,1,1386.4,638.6,48 39 53 47
83,0000153_01801_d_0000001,The white cars travel along the main road.,native,400,400,43.2,1024,1,0.64,1,0.0,307.4,46 64 56 77
83,0000153_01801_d_0000001,The white cars travel along the main road.,bicubic,400,400,43.2,1024,1,0.64,1,0.0,648.8,46 64 56 77
83,0000153_01801_d_0000001,The white cars travel along the main road.,lanczos,400,400,43.2,1024,1,0.7111,1,0.0,648.2,46 64 56 76
83,0000153_01801_d_0000001,The white cars travel along the main road.,swin2sr,400,400,43.2,1024,1,0.7111,1,1368.0,646.1,45 64 56 76
84,0000242_03668_d_0000012,The bus waiting at the traffic light.,native,400,400,210.6,1024,1,0.975,1,0.0,326.7,32 46 68 100
84,0000242_03668_d_0000012,The bus waiting at the traffic light.,bicubic,400,400,210.6,1024,1,1.0,1,0.0,675.0,33 47 68 100
